"UserID","Probability1"
800,0.82999999999999996
802,0.21099999999999999
807,0.32800000000000001
810,0.876
811,0.34599999999999997
820,0.76900000000000002
821,0.51900000000000002
822,0.629
823,0.57299999999999995
824,0.84399999999999997
826,0.153
828,0.54500000000000004
831,0.371
832,0.16
833,0.38800000000000001
834,0.438
837,0.63
838,0.73299999999999998
841,0.60699999999999998
843,0.59899999999999998
844,0.376
850,0.67900000000000005
853,0.67400000000000004
855,0.26800000000000002
856,0.67800000000000005
860,0.19
864,0.24399999999999999
868,0.46500000000000002
875,0.46700000000000003
876,0.161
877,0.77400000000000002
879,0.48699999999999999
889,0.69199999999999995
890,0.47399999999999998
894,0.20999999999999999
896,0.58899999999999997
897,0.753
904,0.255
905,0.64300000000000002
907,0.41599999999999998
909,0.23999999999999999
913,0.438
925,0.39900000000000002
926,0.51200000000000001
927,0.61099999999999999
928,0.40500000000000003
931,0.66000000000000003
932,0.65000000000000002
934,0.33500000000000002
935,0.32600000000000001
939,0.38500000000000001
941,0.54000000000000004
942,0.17499999999999999
947,0.503
948,0.39700000000000002
950,0.51000000000000001
951,0.45600000000000002
958,0.55300000000000005
959,0.64800000000000002
960,0.66400000000000003
966,0.50600000000000001
975,0.65100000000000002
985,0.85199999999999998
992,0.23300000000000001
993,0.223
994,0.25
995,0.32800000000000001
998,0.69799999999999995
1001,0.73199999999999998
1009,0.219
1011,0.20999999999999999
1012,0.63700000000000001
1013,0.59399999999999997
1014,0.33200000000000002
1028,0.78800000000000003
1032,0.54100000000000004
1033,0.90100000000000002
1037,0.376
1051,0.56899999999999995
1052,0.46200000000000002
1055,0.65400000000000003
1061,0.375
1067,0.59899999999999998
1071,0.65200000000000002
1073,0.68700000000000006
1075,0.434
1077,0.42799999999999999
1078,0.26800000000000002
1081,0.56000000000000005
1082,0.57699999999999996
1088,0.86399999999999999
1094,0.55900000000000005
1100,0.42299999999999999
1102,0.66100000000000003
1103,0.24099999999999999
1112,0.72699999999999998
1114,0.66400000000000003
1117,0.81299999999999994
1118,0.70999999999999996
1127,0.82599999999999996
1130,0.754
1131,0.85099999999999998
1132,0.55900000000000005
1136,0.40300000000000002
1139,0.57099999999999995
1151,0.88600000000000001
1152,0.79300000000000004
1153,0.27600000000000002
1155,0.73099999999999998
1158,0.20899999999999999
1161,0.79200000000000004
1165,0.73399999999999999
1166,0.38100000000000001
1172,0.73399999999999999
1173,0.41799999999999998
1177,0.33100000000000002
1178,0.621
1179,0.442
1180,0.21099999999999999
1181,0.27200000000000002
1182,0.74199999999999999
1187,0.58999999999999997
1190,0.71099999999999997
1194,0.65200000000000002
1197,0.40799999999999997
1198,0.38600000000000001
1203,0.436
1206,0.81699999999999995
1208,0.48299999999999998
1212,0.72999999999999998
1214,0.83599999999999997
1217,0.29499999999999998
1220,0.64300000000000002
1225,0.751
1232,0.56599999999999995
1234,0.61699999999999999
1241,0.70699999999999996
1247,0.56200000000000006
1250,0.52100000000000002
1251,0.65800000000000003
1255,0.91500000000000004
1256,0.51700000000000002
1260,0.65400000000000003
1261,0.91100000000000003
1266,0.70799999999999996
1270,0.54300000000000004
1272,0.76600000000000001
1274,0.63800000000000001
1288,0.495
1290,0.77100000000000002
1291,0.82299999999999995
1294,0.48599999999999999
1295,0.504
1297,0.63300000000000001
1300,0.78100000000000003
1303,0.71299999999999997
1306,0.73299999999999998
1311,0.36499999999999999
1315,0.33400000000000002
1320,0.33700000000000002
1324,0.67300000000000004
1326,0.30399999999999999
1335,0.68700000000000006
1337,0.754
1339,0.33900000000000002
1343,0.623
1345,0.56799999999999995
1348,0.67500000000000004
1350,0.29499999999999998
1355,0.48699999999999999
1357,0.57899999999999996
1366,0.64000000000000001
1371,0.48999999999999999
1373,0.49299999999999999
1376,0.63600000000000001
1386,0.64100000000000001
1387,0.45600000000000002
1394,0.46800000000000003
1397,0.076999999999999999
1400,0.68500000000000005
1403,0.68200000000000005
1405,0.59899999999999998
1409,0.77600000000000002
1412,0.28799999999999998
1413,0.27200000000000002
1416,0.58099999999999996
1420,0.46000000000000002
1421,0.88600000000000001
1423,0.85999999999999999
1440,0.76900000000000002
1443,0.66600000000000004
1445,0.621
1449,0.76900000000000002
1451,0.35399999999999998
1452,0.28899999999999998
1457,0.442
1460,0.32600000000000001
1463,0.20200000000000001
1464,0.42299999999999999
1466,0.52000000000000002
1468,0.73799999999999999
1469,0.79500000000000004
1472,0.33800000000000002
1473,0.85599999999999998
1474,0.29599999999999999
1475,0.68999999999999995
1476,0.69899999999999995
1477,0.64900000000000002
1478,0.85599999999999998
1479,0.73799999999999999
1482,0.77300000000000002
1485,0.53000000000000003
1493,0.71299999999999997
1499,0.86599999999999999
1502,0.45200000000000001
1503,0.45300000000000001
1505,0.58299999999999996
1507,0.61599999999999999
1511,0.24199999999999999
1516,0.61399999999999999
1522,0.57399999999999995
1543,0.45700000000000002
1545,0.61399999999999999
1548,0.57699999999999996
1550,0.85299999999999998
1552,0.58099999999999996
1553,0.65300000000000002
1558,0.63900000000000001
1560,0.85399999999999998
1562,0.61599999999999999
1565,0.40300000000000002
1566,0.20799999999999999
1572,0.66500000000000004
1576,0.41099999999999998
1578,0.73599999999999999
1582,0.35899999999999999
1591,0.44600000000000001
1592,0.216
1593,0.67000000000000004
1594,0.64000000000000001
1602,0.33100000000000002
1604,0.55000000000000004
1605,0.60099999999999998
1607,0.69799999999999995
1617,0.72399999999999998
1619,0.27500000000000002
1621,0.91100000000000003
1628,0.59999999999999998
1630,0.63900000000000001
1632,0.58499999999999996
1633,0.45000000000000001
1636,0.67900000000000005
1647,0.315
1648,0.59499999999999997
1657,0.223
1658,0.85599999999999998
1667,0.316
1669,0.109
1684,0.29099999999999998
1688,0.41399999999999998
1689,0.45900000000000002
1692,0.58199999999999996
1694,0.28899999999999998
1699,0.36699999999999999
1703,0.64000000000000001
1704,0.56000000000000005
1707,0.33200000000000002
1720,0.65600000000000003
1727,0.44600000000000001
1728,0.51600000000000001
1729,0.66300000000000003
1736,0.436
1737,0.74399999999999999
1744,0.55400000000000005
1746,0.66700000000000004
1747,0.82199999999999995
1751,0.66300000000000003
1755,0.66000000000000003
1760,0.61299999999999999
1761,0.62
1762,0.83599999999999997
1763,0.36499999999999999
1764,0.59099999999999997
1766,0.29099999999999998
1776,0.754
1781,0.60099999999999998
1787,0.65200000000000002
1798,0.40999999999999998
1801,0.82099999999999995
1808,0.68500000000000005
1811,0.45200000000000001
1812,0.79700000000000004
1813,0.56200000000000006
1816,0.76800000000000002
1817,0.26900000000000002
1818,0.68600000000000005
1823,0.52500000000000002
1826,0.246
1828,0.70199999999999996
1831,0.63300000000000001
1833,0.65300000000000002
1839,0.68700000000000006
1847,0.66100000000000003
1850,0.65500000000000003
1855,0.68899999999999995
1864,0.57299999999999995
1866,0.29599999999999999
1872,0.69399999999999995
1874,0.63800000000000001
1875,0.78100000000000003
1886,0.45700000000000002
1889,0.75
1894,0.90500000000000003
1899,0.40600000000000003
1902,0.86799999999999999
1903,0.16800000000000001
1904,0.53300000000000003
1908,0.42199999999999999
1910,0.53700000000000003
1912,0.59799999999999998
1913,0.42799999999999999
1921,0.24199999999999999
1927,0.58599999999999997
1928,0.65400000000000003
1940,0.68100000000000005
1943,0.34599999999999997
1944,0.60599999999999998
1947,0.42599999999999999
1952,0.152
1959,0.30599999999999999
1964,0.41199999999999998
1966,0.751
1969,0.65400000000000003
1978,0.74099999999999999
1980,0.51300000000000001
1983,0.73599999999999999
1988,0.39600000000000002
1990,0.71699999999999997
1995,0.58899999999999997
1996,0.88700000000000001
2001,0.81599999999999995
2006,0.34899999999999998
2007,0.48599999999999999
2011,0.44600000000000001
2020,0.48799999999999999
2021,0.55300000000000005
2022,0.32900000000000001
2028,0.68400000000000005
2034,0.44600000000000001
2036,0.499
2037,0.57999999999999996
2038,0.59899999999999998
2045,0.33200000000000002
2047,0.64300000000000002
2052,0.76500000000000001
2058,0.92300000000000004
2061,0.32100000000000001
2065,0.17999999999999999
2067,0.621
2068,0.66500000000000004
2070,0.55500000000000005
2071,0.63800000000000001
2072,0.55900000000000005
2075,0.78900000000000003
2076,0.629
2084,0.53400000000000003
2094,0.54500000000000004
2095,0.35899999999999999
2101,0.72399999999999998
2104,0.25900000000000001
2112,0.65100000000000002
2114,0.36599999999999999
2117,0.55300000000000005
2118,0.55200000000000005
2123,0.70099999999999996
2129,0.64800000000000002
2131,0.29699999999999999
2140,0.47799999999999998
2141,0.53200000000000003
2146,0.58999999999999997
2147,0.503
2148,0.54200000000000004
2151,0.81100000000000005
2153,0.54200000000000004
2156,0.76800000000000002
2160,0.66200000000000003
2177,0.51100000000000001
2178,0.52000000000000002
2188,0.50600000000000001
2192,0.52700000000000002
2198,0.52300000000000002
2199,0.78400000000000003
2203,0.67300000000000004
2207,0.496
2210,0.66900000000000004
2222,0.44600000000000001
2227,0.54600000000000004
2228,0.59699999999999998
2230,0.80400000000000005
2231,0.35399999999999998
2236,0.50800000000000001
2243,0.72899999999999998
2244,0.60099999999999998
2253,0.50600000000000001
2256,0.68600000000000005
2259,0.46400000000000002
2263,0.74399999999999999
2265,0.54000000000000004
2267,0.65700000000000003
2270,0.19400000000000001
2272,0.58299999999999996
2273,0.57099999999999995
2276,0.56399999999999995
2279,0.27600000000000002
2281,0.60199999999999998
2284,0.49399999999999999
2285,0.45100000000000001
2287,0.71999999999999997
2292,0.79800000000000004
2296,0.52600000000000002
2298,0.745
2305,0.65300000000000002
2306,0.80600000000000005
2309,0.19
2310,0.48399999999999999
2312,0.29699999999999999
2316,0.498
2319,0.72699999999999998
2320,0.745
2326,0.60499999999999998
2331,0.54000000000000004
2335,0.70299999999999996
2336,0.47199999999999998
2341,0.57999999999999996
2345,0.60299999999999998
2346,0.46800000000000003
2348,0.46500000000000002
2352,0.754
2353,0.24099999999999999
2355,0.60499999999999998
2359,0.77700000000000002
2360,0.70599999999999996
2371,0.42099999999999999
2378,0.64300000000000002
2381,0.63400000000000001
2386,0.16200000000000001
2390,0.497
2391,0.54000000000000004
2392,0.71699999999999997
2393,0.56999999999999995
2398,0.51900000000000002
2402,0.46100000000000002
2404,0.63900000000000001
2409,0.67000000000000004
2410,0.89100000000000001
2412,0.69299999999999995
2417,0.76900000000000002
2419,0.57499999999999996
2422,0.433
2424,0.38
2430,0.623
2434,0.622
2441,0.27400000000000002
2444,0.312
2449,0.59599999999999997
2453,0.45500000000000002
2455,0.49099999999999999
2456,0.37
2462,0.83499999999999996
2464,0.64500000000000002
2465,0.67300000000000004
2466,0.433
2468,0.36499999999999999
2469,0.51400000000000001
2470,0.61099999999999999
2474,0.58799999999999997
2479,0.65300000000000002
2480,0.73599999999999999
2483,0.72999999999999998
2485,0.55800000000000005
2486,0.53800000000000003
2496,0.41099999999999998
2497,0.77200000000000002
2498,0.626
2509,0.53100000000000003
2511,0.75900000000000001
2513,0.90100000000000002
2516,0.27000000000000002
2523,0.61199999999999999
2525,0.59799999999999998
2527,0.63
2528,0.56299999999999994
2533,0.38500000000000001
2540,0.68500000000000005
2543,0.34799999999999998
2544,0.89800000000000002
2549,0.71699999999999997
2551,0.83799999999999997
2558,0.373
2572,0.39400000000000002
2573,0.70199999999999996
2574,0.66900000000000004
2576,0.53000000000000003
2579,0.42899999999999999
2584,0.79600000000000004
2589,0.63400000000000001
2597,0.86399999999999999
2599,0.38300000000000001
2605,0.54500000000000004
2608,0.53700000000000003
2614,0.36099999999999999
2619,0.61799999999999999
2622,0.39600000000000002
2623,0.57599999999999996
2624,0.72099999999999997
2625,0.312
2640,0.70099999999999996
2642,0.34300000000000003
2646,0.36299999999999999
2649,0.51000000000000001
2662,0.73299999999999998
2663,0.12
2664,0.59999999999999998
2671,0.67300000000000004
2677,0.45900000000000002
2679,0.65800000000000003
2683,0.71299999999999997
2685,0.61399999999999999
2694,0.64200000000000002
2697,0.66600000000000004
2700,0.76900000000000002
2706,0.71099999999999997
2710,0.39700000000000002
2719,0.57599999999999996
2731,0.69899999999999995
2734,0.52500000000000002
2736,0.76100000000000001
2745,0.70999999999999996
2746,0.40000000000000002
2750,0.69199999999999995
2755,0.432
2757,0.747
2776,0.50900000000000001
2787,0.31
2788,0.71599999999999997
2789,0.78400000000000003
2791,0.70899999999999996
2793,0.41299999999999998
2795,0.38300000000000001
2800,0.61399999999999999
2801,0.44600000000000001
2806,0.89500000000000002
2808,0.46899999999999997
2813,0.46000000000000002
2814,0.82199999999999995
2819,0.67600000000000005
2820,0.60499999999999998
2823,0.38300000000000001
2830,0.44400000000000001
2832,0.38900000000000001
2838,0.42499999999999999
2839,0.52100000000000002
2845,0.72699999999999998
2846,0.68100000000000005
2856,0.75600000000000001
2858,0.47999999999999998
2860,0.74399999999999999
2864,0.307
2866,0.75600000000000001
2871,0.60999999999999999
2875,0.34100000000000003
2882,0.183
2891,0.53800000000000003
2892,0.746
2898,0.31
2900,0.33900000000000002
2907,0.72399999999999998
2915,0.316
2917,0.504
2926,0.36299999999999999
2928,0.40300000000000002
2932,0.51800000000000002
2950,0.48399999999999999
2958,0.65700000000000003
2967,0.68600000000000005
2982,0.55000000000000004
2983,0.57099999999999995
2994,0.65600000000000003
2997,0.56299999999999994
3013,0.48199999999999998
3016,0.72899999999999998
3026,0.54000000000000004
3031,0.54000000000000004
3032,0.64300000000000002
3041,0.56999999999999995
3045,0.52000000000000002
3050,0.28699999999999998
3057,0.372
3060,0.61899999999999999
3061,0.73799999999999999
3064,0.56200000000000006
3065,0.46999999999999997
3068,0.501
3082,0.629
3094,0.69899999999999995
3095,0.36599999999999999
3096,0.503
3098,0.63400000000000001
3103,0.75
3108,0.56100000000000005
3117,0.59099999999999997
3118,0.82099999999999995
3127,0.45200000000000001
3129,0.52400000000000002
3131,0.48899999999999999
3134,0.65400000000000003
3136,0.70099999999999996
3139,0.22600000000000001
3142,0.79400000000000004
3147,0.31900000000000001
3154,0.496
3156,0.58399999999999996
3159,0.81000000000000005
3163,0.56299999999999994
3166,0.72499999999999998
3172,0.89400000000000002
3173,0.749
3178,0.63900000000000001
3180,0.315
3185,0.61699999999999999
3187,0.215
3189,0.57899999999999996
3193,0.65000000000000002
3194,0.79800000000000004
3195,0.80200000000000005
3198,0.84899999999999998
3205,0.34599999999999997
3207,0.51400000000000001
3208,0.63300000000000001
3213,0.24099999999999999
3214,0.622
3215,0.59299999999999997
3225,0.73499999999999999
3227,0.52100000000000002
3232,0.60499999999999998
3244,0.86199999999999999
3246,0.49399999999999999
3248,0.34999999999999998
3252,0.65100000000000002
3255,0.32700000000000001
3263,0.52300000000000002
3265,0.67800000000000005
3274,0.89700000000000002
3287,0.73499999999999999
3296,0.46300000000000002
3299,0.67100000000000004
3301,0.57899999999999996
3302,0.54000000000000004
3304,0.495
3306,0.56899999999999995
3308,0.86899999999999999
3313,0.58299999999999996
3321,0.499
3326,0.48299999999999998
3327,0.72599999999999998
3332,0.106
3334,0.66700000000000004
3336,0.34200000000000003
3346,0.46300000000000002
3347,0.71899999999999997
3348,0.51600000000000001
3351,0.46100000000000002
3360,0.34599999999999997
3366,0.45400000000000001
3367,0.78300000000000003
3369,0.45500000000000002
3371,0.70799999999999996
3372,0.75700000000000001
3385,0.61799999999999999
3389,0.58699999999999997
3390,0.65200000000000002
3392,0.44500000000000001
3393,0.185
3394,0.53300000000000003
3396,0.57799999999999996
3412,0.61099999999999999
3413,0.69399999999999995
3420,0.34699999999999998
3425,0.33900000000000002
3427,0.53400000000000003
3430,0.49399999999999999
3432,0.59399999999999997
3433,0.68799999999999994
3434,0.68300000000000005
3442,0.72799999999999998
3447,0.27700000000000002
3461,0.34899999999999998
3462,0.442
3464,0.39100000000000001
3471,0.84799999999999998
3475,0.747
3476,0.65900000000000003
3487,0.54100000000000004
3488,0.69399999999999995
3490,0.51300000000000001
3498,0.67300000000000004
3499,0.76300000000000001
3500,0.65400000000000003
3506,0.57499999999999996
3511,0.54800000000000004
3512,0.68500000000000005
3514,0.82599999999999996
3518,0.70299999999999996
3523,0.63600000000000001
3525,0.54300000000000004
3533,0.60299999999999998
3537,0.72399999999999998
3543,0.44700000000000001
3545,0.37
3550,0.61199999999999999
3554,0.78300000000000003
3555,0.55100000000000005
3558,0.60899999999999999
3559,0.58499999999999996
3562,0.36299999999999999
3564,0.754
3566,0.63700000000000001
3567,0.72099999999999997
3572,0.65400000000000003
3573,0.55300000000000005
3574,0.113
3576,0.60399999999999998
3579,0.79100000000000004
3588,0.94199999999999995
3590,0.58499999999999996
3592,0.72799999999999998
3593,0.78600000000000003
3594,0.51600000000000001
3596,0.21299999999999999
3601,0.80800000000000005
3602,0.61199999999999999
3604,0.191
3607,0.59799999999999998
3613,0.22600000000000001
3618,0.70299999999999996
3621,0.61199999999999999
3631,0.46300000000000002
3641,0.77400000000000002
3646,0.67400000000000004
3657,0.51300000000000001
3660,0.34399999999999997
3665,0.64100000000000001
3666,0.23799999999999999
3676,0.71499999999999997
3680,0.621
3682,0.75600000000000001
3695,0.75800000000000001
3704,0.316
3707,0.57399999999999995
3712,0.53200000000000003
3713,0.47799999999999998
3714,0.22800000000000001
3715,0.70299999999999996
3719,0.40999999999999998
3733,0.47299999999999998
3735,0.64500000000000002
3736,0.73199999999999998
3737,0.70899999999999996
3738,0.26800000000000002
3743,0.66300000000000003
3744,0.64600000000000002
3746,0.188
3747,0.27200000000000002
3749,0.73199999999999998
3753,0.71299999999999997
3758,0.47499999999999998
3764,0.45100000000000001
3767,0.25
3769,0.40100000000000002
3781,0.311
3782,0.59099999999999997
3784,0.58899999999999997
3788,0.69699999999999995
3793,0.46500000000000002
3801,0.55600000000000005
3805,0.44800000000000001
3807,0.79500000000000004
3808,0.30099999999999999
3809,0.627
3810,0.755
3813,0.45200000000000001
3816,0.34300000000000003
3817,0.46999999999999997
3820,0.60799999999999998
3833,0.32200000000000001
3835,0.49199999999999999
3837,0.75
3839,0.73799999999999999
3840,0.56899999999999995
3843,0.54800000000000004
3848,0.373
3850,0.69699999999999995
3851,0.252
3859,0.45700000000000002
3866,0.73799999999999999
3870,0.66600000000000004
3873,0.58899999999999997
3881,0.441
3882,0.44
3889,0.31900000000000001
3906,0.62
3908,0.36199999999999999
3909,0.379
3910,0.75900000000000001
3913,0.748
3915,0.57599999999999996
3917,0.53700000000000003
3922,0.41999999999999998
3923,0.74399999999999999
3924,0.70499999999999996
3933,0.76100000000000001
3935,0.24099999999999999
3939,0.19700000000000001
3960,0.73899999999999999
3971,0.64800000000000002
3976,0.35999999999999999
3977,0.441
3987,0.29699999999999999
3990,0.46500000000000002
4005,0.35999999999999999
4008,0.64700000000000002
4009,0.89700000000000002
4011,0.41899999999999998
4012,0.77200000000000002
4020,0.52500000000000002
4021,0.28100000000000003
4022,0.24099999999999999
4027,0.60899999999999999
4028,0.309
4030,0.439
4031,0.29199999999999998
4035,0.30199999999999999
4036,0.36699999999999999
4037,0.61599999999999999
4039,0.54200000000000004
4044,0.65100000000000002
4046,0.61799999999999999
4054,0.36799999999999999
4056,0.35699999999999998
4059,0.50900000000000001
4062,0.58699999999999997
4064,0.52600000000000002
4067,0.60299999999999998
4072,0.46400000000000002
4090,0.67800000000000005
4095,0.36399999999999999
4099,0.82799999999999996
4102,0.70499999999999996
4103,0.70399999999999996
4105,0.26300000000000001
4110,0.26700000000000002
4112,0.30299999999999999
4114,0.71299999999999997
4116,0.28299999999999997
4117,0.29199999999999998
4118,0.71099999999999997
4124,0.64000000000000001
4126,0.69699999999999995
4137,0.56100000000000005
4141,0.437
4149,0.54300000000000004
4150,0.82299999999999995
4152,0.53200000000000003
4158,0.54500000000000004
4162,0.36899999999999999
4163,0.66000000000000003
4165,0.54200000000000004
4167,0.79900000000000004
4170,0.249
4173,0.67300000000000004
4183,0.84499999999999997
4188,0.59099999999999997
4191,0.59599999999999997
4192,0.22500000000000001
4195,0.57199999999999995
4199,0.59699999999999998
4203,0.34699999999999998
4208,0.64600000000000002
4218,0.52500000000000002
4231,0.43099999999999999
4233,0.69499999999999995
4234,0.57899999999999996
4240,0.16300000000000001
4247,0.71299999999999997
4249,0.26000000000000001
4254,0.71599999999999997
4256,0.495
4258,0.58399999999999996
4260,0.51600000000000001
4262,0.66500000000000004
4267,0.39400000000000002
4280,0.318
4281,0.748
4282,0.34699999999999998
4284,0.74299999999999999
4285,0.65400000000000003
4288,0.48099999999999998
4300,0.40600000000000003
4301,0.61899999999999999
4302,0.41699999999999998
4303,0.34399999999999997
4305,0.31
4308,0.318
4314,0.34599999999999997
4315,0.55800000000000005
4325,0.61899999999999999
4327,0.752
4330,0.57199999999999995
4334,0.54900000000000004
4340,0.626
4347,0.39200000000000002
4349,0.71399999999999997
4362,0.59899999999999998
4370,0.57999999999999996
4372,0.55800000000000005
4377,0.58899999999999997
4379,0.79800000000000004
4383,0.56599999999999995
4392,0.66800000000000004
4393,0.76200000000000001
4394,0.38900000000000001
4402,0.57499999999999996
4406,0.252
4409,0.78300000000000003
4411,0.374
4412,0.66800000000000004
4418,0.753
4420,0.67400000000000004
4422,0.60999999999999999
4431,0.31
4433,0.33900000000000002
4435,0.39700000000000002
4445,0.61799999999999999
4449,0.71199999999999997
4451,0.44400000000000001
4457,0.751
4458,0.28299999999999997
4460,0.42399999999999999
4462,0.48499999999999999
4464,0.59399999999999997
4466,0.48299999999999998
4469,0.80000000000000004
4472,0.32700000000000001
4473,0.63600000000000001
4475,0.34999999999999998
4478,0.39100000000000001
4481,0.46700000000000003
4482,0.56299999999999994
4484,0.44800000000000001
4494,0.55400000000000005
4496,0.70499999999999996
4497,0.68100000000000005
4507,0.59399999999999997
4510,0.36699999999999999
4513,0.38800000000000001
4525,0.34799999999999998
4530,0.76400000000000001
4537,0.72699999999999998
4542,0.54600000000000004
4543,0.43099999999999999
4544,0.63500000000000001
4546,0.47099999999999997
4547,0.751
4558,0.71199999999999997
4568,0.54900000000000004
4569,0.57999999999999996
4572,0.191
4579,0.69499999999999995
4580,0.41699999999999998
4584,0.58399999999999996
4586,0.64100000000000001
4598,0.375
4602,0.5
4607,0.27400000000000002
4610,0.747
4613,0.38500000000000001
4620,0.54900000000000004
4623,0.67500000000000004
4626,0.58199999999999996
4629,0.44800000000000001
4631,0.40899999999999997
4633,0.67800000000000005
4634,0.70499999999999996
4635,0.878
4638,0.33900000000000002
4639,0.75900000000000001
4641,0.66500000000000004
4644,0.60799999999999998
4646,0.64400000000000002
4650,0.78100000000000003
4658,0.28999999999999998
4661,0.68999999999999995
4665,0.502
4672,0.745
4680,0.27500000000000002
4683,0.252
4690,0.78500000000000003
4693,0.69799999999999995
4694,0.84499999999999997
4695,0.51300000000000001
4698,0.69899999999999995
4699,0.52300000000000002
4702,0.65900000000000003
4710,0.60699999999999998
4711,0.31
4715,0.23000000000000001
4718,0.55500000000000005
4734,0.65800000000000003
4738,0.23599999999999999
4740,0.47499999999999998
4757,0.42899999999999999
4759,0.65500000000000003
4761,0.66500000000000004
4768,0.246
4770,0.63500000000000001
4773,0.68600000000000005
4778,0.64800000000000002
4782,0.29299999999999998
4785,0.57699999999999996
4787,0.46400000000000002
4795,0.40100000000000002
4797,0.74299999999999999
4799,0.71799999999999997
4803,0.52100000000000002
4804,0.62
